transaction_hash,num_unique_input_addresses,total_input,transaction_fee
f81a49e938bd3a757ef295da3104a0c963db6ea28057cdc7bf3fe23b6bac3a3e,1,1507531,50000
6b2838f70e2c1895f640b1af554088f907f8f82a88c8e6ea8d06fc7acbac1973,1,275423877446,50000
e71e3a1c7670b41fb6bed6dbed9f1fbcab82e5a605d9e89069b5f0739e4d461e,1,372194600,50000
dd7b65dbcd939d8c429cc2fad841e09165ae3a6b1a8c3471b09d59db6418e6b7,1,27764800,50000
d58d9b7a7e78ead4fc83fb3eb3d4cfbf3a48480c26849d0b211e8126c8f5c5e5,1,1779526621,50000
ff3f4cc1c5bc7aea77a1934fe97dfee15d6f8f5521ee8bf02a9b7bb8bb84de20,1,25614800,50000
b481e0ee0f2c3653920dab8db32bf4ca134b405fe748543554b10451b35c5f40,1,1679476621,50000
b04f1b9abc72185aceabc5e2f9d131b6a7da29342bf485b799e90e476a1cdb7b,1,1579426621,50000
18be4f80358989206416529150bb5f618fd5e8b2fc64a6a4d044c7dff12aa880,1,1479376621,50000
eb3043fbef9678b3d1e188cda6db874d06ad8f1e993dcc8e25429935090994fb,1,1379326621,50000
a16cbbbba036ea172a57874fe8f2217e8308693f160cf6ee9ddfc494929a7384,1,2518570000,50000
06a9e91e6398c2b149b64d43498fa1c8c40ed2c95d0698651713ae5c230fa43d,1,1853360890,50000
70ce8ce8aee4a9894507df06f3b9dd74a29623d58f5d37364441d39b6923b91c,1,2177850000,50000
1493e2cada857a6019f18858f4e471be299dc82181f022cd8d366a2b9e6e3da1,1,641402050,50000
32ee82159b1edd21367cfdf1eb60c1d1f388a4bc576bb4fb152139d6ccc2b3eb,1,35900000,50000
37b913f2ead619ecaaf2cdb1bbb2e3a0388ca23b0b348c81bc05879c15e8e4b7,1,2057204,50000
cd8053c995a4f60205e464e00193eef4e2a22f1c5dca6d03ccc980fa3c770052,1,116355094,50000
926bf4eff1586328ad8c03b4619b611b3584453c6c21c11422a00d102dbb3658,1,43900000,50000
6ae222c32d1611b2c6314b60f0528c4a89c88ded7dc2b1b8f9b1acae39e39a24,1,21421045,50000
5991e38d66034c7d8fb018b3f049516d54bda313c1e9f074af0c75944b7246c6,1,53000000,50000
d3ab72a41c4616d7b805eda761cf9cb9aa6c3a84b0331e754e523c5e6c062b1a,1,29007720,50000
1a0be17836cca16d271e7aaf700cba2f75d07770d360190e8b7e2ae3a13f3e2e,1,1000000,100000
85a4561c4cb49530689f8f047be35550963a69622010edc7c010cc423f205308,1,20013480,50000
0d71d837d72b9ce95483df484aa4a3f8126997aa8fd1795a332a6a4cbee03a0f,2,61502820,100000
163d137285f3c7b8469c2f5c438411b26a37d523d6eae2fed5d3d9e3fed53be1,1,37309942,50000
11edea83eef4ed7fea2000fb7f8350878eef427d853a06d27545b3b9052a8ac0,2,79239096,100000
407af790c7b285fc2a1a52e1c1ee14a38718ea70b87f68784cf5b41b9ddb4a13,1,3914000,50000
76b3bd3b7d95ec7c28fb166cf2c14605a1232403a16162e9a0aa60aa52275252,2,988089547,100000
b97db1c6ba4b01b2594fe474fab5e1f514da58f6399a97f31eeeca9221db44d1,1,9913480,50000
e36de40b720eb086cc110aca7cff805f8fd45b4ea4c5cbdfd5f76909f9c5463c,1,23364800,50000
880717e8d3808cd278449506da47c6950f9335baafbcca255e1cf6eeb931557e,1,21614800,50000
61c0e47e1243744a6641a4b270f3a93bad54a1143ffe9ef3cd2065d18275f12b,1,1279276621,50000
2098f8f39e3ae27059d5b614d002871656e5acf6c83f3252c9477a294a1cc5dc,1,1179226621,50000
15dfbabce0b2ffae5f25887e9b43ba483f7aa814f09c01b8284a0c9b8a151613,1,83154750020,50000
368b5ace1186955c18944a70b001f6acbc7e17fda4087260b4a30ddf5afad9fc,1,275276109634,50000
7e5a4a604e3fb0edfde5f4b580c1c7ebfc653a85ddaa15937ec8a269002bd1fa,1,19964800,50000
93a62a6389b5677ba8892ae25d03958248e0d648ba4802ab7adcf6311a116f6d,1,16914800,50000
917da89ee836582607f3f659377238ed37f66dac2c189ab4c523689e493b2af9,1,12864800,50000
f988ebf50399de0d9fa9951e69f034cee67d23bfd957e7fd2726e22da6115f3b,1,7814800,50000
781dbe8fa71c737ccb25f464f83e025f828015f20989e2b42459114ebd8f983d,1,100000000,50000
0cb716d015754fe09b5084f890c42147855db200a5c7e6a68ccb5874b50b059f,1,99630000,50000
459dc79e6c80e3ffba7ff2eb9686aa3f2375e5bcfc1c27956571d16bda45b9cb,1,280000000,50000
ec1c3435e621cc032bba22179a506d1bb66b8045b99c1d104f43355085de4412,1,11577524776,50000
78ce0a2c9dd029a740a04cfa2c9b1032d7c8f25663602cc40987c0df576c2669,1,36220000,50000
e78bbfef7149c4a2ab3b19a0426b7f0b199fe0c2f379b0e8b69921549819d971,1,220000000,50000
b7f40998a0986d89bb648da96605a888c56ac053ddd1878271c243035a76f1bf,1,44900000,50000
755a6e72a71b94985a41f3770745b712b9f7b7777b62b4d4988525030d74b1d6,1,35280000,50000
f7c1fd79af3707f922a7ff72b6978e512bed3062c972924af997b642441e2f9d,1,220084497,50000
0aed2e48c035546eadab73f6bca99553abddb58b3eba2365b0ca55783b10cac4,2,152374247,100000
15930678e24218d0cedd38a1dc6469983449232e272af5c2016744462caadf95,1,33352613,50000
dc02b74557fa01af48bc3dcdc8157fe2e9e6360e9497cc39fbbe7cf0a654b143,2,480973977,100000
439febd5ea8440a1dfdbf59464fa778be86612a1004256a61912bbbc3fc61cfb,1,31876960,50000
0b818b10ad2945d8e8181afbba9de38ffbfad972e173beb0bf85f3dacc1ae4c0,1,2000000,100000
d3b0bd4824f0cd63323e5bcbfdfcb966b97eed744f8ec6cfbbfa18757ab0a46f,1,1215307835,50000
c8aa4db49de5064f44681da0fcc8f209cb2169eeefc85dae6839b6d4ba00dd11,1,239990000,50000
342bc5d2fbdb2b9811d016f43e59667f591888cf71fa83080f743b5e445a98dd,1,16719205,50000
d03c2311410e545ae7446fc63c9f16961e56ba67322edfcd6af5b31af0a6d071,1,1071052,50000
4526c97f8115a4c533fa137cbdeabdbbe286dc8e4b86ceba1755e258fe79eb31,1,2952696,50000
ddb8997498d110216a0fdc40935a8d53e40d10ff4d150e914bc0435abdad3e50,1,1000000,100000
0dfaa8e5b32acf704d7328a88e55f425875187158495d66616b2d5e18201284f,1,126850000,50000
e43698e1b5508cc0eb1389f808ff09f9547dcd32de57506c54781152bdd43bc2,1,12350603,50000
ee723a089bd0a954320fc506dc922a75f0a68e75dede1e900394968220079266,2,131132671,100000
83968ad4e719ee9b4f961a24db42ecc94e826a0650ce6ac0027147935073ab3f,1,12350603,50000
2350d11bfdcced61898cc1766f2f8204eac46e658e698372a99261c46b6e8661,1,3459498,50000
792348d58e1510e51ab3a77e6406288f56b129656051ba9f91d93b2b2bcf10a3,1,2356314,50000
3f2bab70cdf73aa5f5d67848efd09ebec2811b364b3e5f409a96f73ed4d0ef41,2,97596843,100000
e089a2ea7bd8ab72a2dd5760e26db1cf4c15b212dd9fc37937c7550d13eda6b0,1,583237426,50000
f81f7c9d29a4b76fafc9120bf11f03ab961af3c14b0bbb6b4d72b6f06229e78f,1,405370514,50000
c1e1b8ee2cb2ed8a8356db7561e08d73f94bf4d9079a71029694c9f0eda0ce67,1,203778464,50000
30f8540c2c68e25117cc51857614f25ba0c01f092b7d8892419d17d3b3a1b1ca,1,256510000,50000
174179796134dc4acd9f9984d081882195028598f562843ee92c97182bede9a1,1,400000000,50000
377977241d7f3626c3369c23b40c8d46184162d18f72a60277959a44fec561b5,1,299850000,50000
bd734f2065a1603ea9b472f86df85feb877921193d629e2524d3ca5a388db27e,1,48600000,50000
7d2eadf55c06f26b9bb2263ea335a1dd9365437127c92f20af13183701a470cd,1,37916152,50000
d1e57521a400656f9f81518cd98c740e755a6bd9232d3509f5ea071c4955ae75,1,1590950000,50000
50558bc7d45d7fdacd730b9ecac8948169c67d70eccec96a29e9fa3587369408,1,5416170106,50000
a52829106cdba26b2e798a453a1b6dd904ed246e2db46950f547bbf2e85f0950,2,301338000,100000
b7b8bb4287ee7fc54ecd01e9500a7a06d888392009a612092809eab52dbf3a14,1,31000000,50000
46eeec535ece48b377750a8138416cb815feb12b6cb8f7511525989b457699e6,1,200000000,50000
a72d62978f2e3de92b287ed1616cb17260e12507729d3b383ae03081de4b5de4,1,2438662698,50000
22f0521634166c608cde800f6d0703f41d138f224f700338aafeb06b4c14e547,1,838612698,50000
b28f349ed8f80a340def369c64374e526a5edad13bba14190a9e04a4e845bf99,1,399562698,50000
d7ed92a2eb7486d1acb59b1a9c2c9bf57b715f0af1d282cd1acac5df0efb5201,1,369512698,50000
257b07aee9355c6f06c4b8717a7005c5e38f2148f6f0f8d418c7d2e47424bb83,1,212115000,50000
8aaced11eb75e49301bc928822a9e0d2f4b25ff59dbfa6cfb89ab1ab228a71ca,1,288600000,50000
c175442c8e34338efa15c2716e1eea3accd6bb587da0a7dd2377a268711b5305,2,91809500,100000
4b2ae162efdd816326d3f27b0b1f7653b975b2f65063f00c205f0aded6d8fc0b,1,149843077,50000
26dcf4c54f9596793943bc2c26d95d99bc1971502853cab56f60b4c30595daa4,1,71945286,50000
4362ef9b3b6204296f35c13e1ac8272247a047600c65f0d8b703e4e0e2a71849,1,262073927,50000
1e24be6902a177de88b828e2a75fcc6ac2c56b54160f0487315bf0f3f94efebd,1,116510000,50000
3fcaefa97d2f8f89d4d95b2c00f5103795a9c83e477b3c1d50def07be48bab2f,1,398300000,50000
cff7d9c2d7261f855fd6fc1f46fb255ba4d08459bcd1c2cf1c7f0e6410dd8797,1,8005392,50000
e51bd1627ef646cf5788d9fa1d3958040431c15c90689520967fc2d29ab7f5c6,1,2000000,100000
886649a63a31c2cd03b9fbaf4345e7ba55da05323f49cab7df8f5916aafbc949,1,7175296,50000
da760574c644e069e1870abb9fc9aa1304ecf203d59ed47ed88aa605c276ba10,1,2000000,100000
4b243118807dbe8ec14adc8812e02f0d733f61594d29070a594d4f60f6317cfb,1,10000000,50000
fbbcc33b0723ba3d0a9d3e340e1b56241787d66ef31f72cf9e2ea0b8cc7d7cd6,2,284400721,100000
4fa6872a3931fe62d6db124e5225013ac623fd475fa315b15a22b565e254808f,1,10350381,50000
74008ce4c741e715100681f0741580afbda5c618fa15b00e9eef21208126a485,1,4002696,50000
17bbd71c26d9b4c3fb6f21793f8dcc0548fda595af96b65c2b1a8e85fb8761b8,1,1000000,100000
f51d1dead730b12ddb4ce13ee25390a84cc7f3e74d78c0d0e718910fd9b933a1,1,4002696,50000
65e718d51451129ebd4e4f6c9f3efd75e5c0bbef136d40ede268e064e124273a,1,1000000,100000
d08990146381a9ad285b71c9004ed1fce3893e4725c91da1043a182f7c902ce9,1,3440192,50000
2929145ee8bf4be516baffee7e7f7ce64a5b7343f65fcee05fb4582a144216b8,1,2000000,100000
47739788b9d03d706653f0285e0a03cae6bc2b11973f1fafc3af365acaa2a485,1,107600000,50000
1b220d0a3f0f26120c7612ebbf9910624bac059fc845ad4741fb2bc8c2bad8df,1,9096495,50000
25ad79eb3eb6858a45df536b1fee9adff46e0ec66e76186351d291be454357dd,1,2356314,50000
749084cb7bb8129de5c9a76dd27ae9087e6cc0bc42890242543c98e3a7341d70,2,72577280,100000
02147ac7d8d985610029fa5b3c50c319a7db4a5fffe25592842f8d6a5357ce7a,1,26268406,50000
a7f3c6879b884082a55440d850a5f5e13dfc021645f2106b8ee65001c3ff4982,1,8615000,50000
86ddba2f3db22f9a5fe492717db8d0d601556e57a0d821a6b272aabc6ab8f174,1,1000000,100000
d0daecd3d49b3e427be8491ad96caca6c3e071a96a0c85a95b6cd078e1f34d0a,1,23350000,50000
c36da22f03930db7379ea3a0646a7f42496cb1e0e6df75d503cc3873db778dd7,1,1071052,50000
4bd5fc60e360f811c7b35c9ea285d74749cf90083f8e40c5f48edd5365855001,2,56111032,100000
d01d7c8909ec0a8c06c275eb408e9cf4aeaa767bd738216468dcce82b4909dbc,1,328461538,50000
292032680fd8646f8ec7ef21026b4a0070e80ae2214e8836f7b3cefc8d451b27,1,25000005,50000
a91a2abdf41a01ebcfa2f4f075df14956240ca1ef25f7c89aef4adeb8cabe249,1,211065000,50000
1616ca46e073b2b54d7001d064cd4c15e5e98617cf9ea862c6f288e36bd81a0b,1,8950000,50000
56fd4ec123ea8a8c953715fab156b2a6b4c89a7ce4c7c4f95511b3dd0f776372,1,183653414,50000
c7df52cd0252c672715725d87cf6917fdfe69694f16d5f6cbff7c34f83a12017,1,51600000,50000
90fe14625e62e0b0d5562c4548ac93c3bb169ac9c954e1c17bc85ccf449dac74,1,40987261,50000
74e66facadbc7b0c18127565467b4d3150ea1e0c92f5c056eb8ec06e7dc5af43,1,2000000,100000
11d370e58b2e1970969880bf064690017ba7f7dfa7a42477d43072931c1fcb56,1,17639708,50000
a5780043f07ebaea7f235935fb48d9b9234b3e5d96eeeb108e7f4db78df49941,1,253567211,50000
6f13567f34f2feda8fb1f54c5938fd947b37585b3d602ddd2f090a4b1a6898f5,1,422528419,50000
4670e012e8be0618af1c6b10b65651010385f8747291de0c4687f1e3e9302ae0,1,421138419,50000
4227cf862cc79662b5b8550c550ff8bea1bec73ef9cd8b2b3e80e151e1c784c2,1,408220413,50000
672f83e83e9311bda34620e5c43f814ce8e7b80efa8a403dfc341a674e630179,1,406770413,50000
af85a5820f9c227cab593dcd4782431d07999437c50bfa1eb59da3a76de35f95,1,2675130,50000
5a480e56a1b19bdf36e7530dc59b73acf25e21d9251d75be14f939299ed37fbf,1,1000000,100000
39f20c59aa9ee6f612fdfccfae7bb5e4f393a0048190d2c615c33eb157daf6d9,1,23484000,50000
81fc244b3afb2c08ac50b3268d9e3a792a43d0e99ef8448eb989d5be5b5aad4a,1,21527000,50000
cc6049d1e5517530b8d3449f75041136487fe0ed8ffe3510d538d7d42537cd9a,1,8610800,50000
15791aa247b8ec5a3c018d9cac24319a57065b506aa3c9180d79f439eb600892,1,4400000,100000
421404b0c81df411f4dd578a6c9c971de83c1351cd0730b62f2f307ca9ba7410,1,38001850,50000
401daed82d083e754dd05ce4ac8b69e80270e73564742f7ea68804fafb7e22bf,1,75000000,50000
4b0fdbf5bb700cb2b31ad6fa7c7f1258641b9c351e4411445657a819f3f35b4e,1,72950000,50000
295ff573d8c6fbc4c909896467a0287f35308229d6a055d9b56e4beefd47a6fd,1,1957000,50000
3877cd65680488d638712460212ea960b5e7821501d311f396b90af92ef469c9,1,12910000,50000
bcd76e71a306e0271839539ecc9d2c719182c6bf88e60783f2edf8734bb24b5c,1,2356314,50000
2b7a68e5a0772a11372e93fd93c97b8ea448f065471ab1212642d4fa882e1b05,1,210015000,50000
21033997b36081517f49836d05a41254d0adf57952a8aa425da943877ba31d5c,1,208965000,50000
d01f5f2f878b67bbec855ede617fbd3ac9beb195137f523fe24f4b0e6d231ff8,1,7900000,50000
5eac46b0c7fb5dea58419dc9c4d04af27fd8f707b978c4d3cb3cf874fa9e888d,1,6850000,50000
f41753ada42d8a685a614b7cfbb599982d52ac4489dcc60b5a5393df762e7b5b,1,5800000,50000
db329657074a8015c06011731528e33e1f890302f6986a939ca49c97274d3842,1,403720413,50000
65ce0f0a8fcfbc9c532abf4e3098c1c56487093d30a446c13d6141980fdbffab,1,353670413,50000
6e6c565c18166b1c5035d1d48aba641657cd70170886cb5010d24aeb7e5a7171,1,253620413,50000
d49a21dc80463b9932d54a9b1051899d574e945fd31e3b88547058f9d57a4fdc,1,248570413,50000
0af1eca01bd583badd757c450d04256d4bc34b06f6c4fbc9cfca38c63c517a2f,1,247520413,50000
b8dfe9f215c676f9a34c75e2f3628d5f70969f6085b42956302c08ca1ea9c075,1,241259217,50000
2e188836ab55828a1c2a8cfec065ac6a5ff4237783bd152da38c53e954b90c91,1,70900000,50000
3de0cf82dd7b2a1f4e83211ffad62d08a8d33d9184282d6dbcedb900f30d879f,1,68850000,50000
4b1ca930abcf019c892bbf54be4ae0d098f656751c212144d9aaf048d23f0df0,1,66800000,50000
b1f89b9f1d80d5c428bc84b5bc3f85e78a0d3893b8441d41a521c44be85676e9,1,239209217,50000
a2047c68416a5db4bffb37e35d794948633cb9d5a1e4822cbf0013b1118bf4dd,1,214139217,50000
9eb107d73748c476699ee1c926e108360a14ee560b0659c493d464a05677a6c3,1,64750000,50000
d9bd7a8addaf0fb01e8d38f65390c4135c9da1a3af23003ca1299fbf73349db9,1,62700000,50000
498f45583dece7f884d7101fbc9afad829092abb3f26c0f970d78dd6fe5328f4,1,212089217,50000
bb66cdf311437635b6f476cae70338cb497c53b7ce4b9d27fc0b7df82c855d8f,1,207039217,50000
e0a7f51f74052f033a0bcc48a5caddea4c3bfc8861db1b5a7dbdd1177f7c9f94,1,104989217,50000
26ef1a58f09c0693abcb60fa5b28d2d884c532255816ae4d2cc4b3c2432b1fb8,1,94939217,50000
ab9342c1983a26e72e31df0abb22a87c141becc086f45653ed071c9e54ab8c2d,1,60650000,50000
6cf789375f7cfb37bc44655695a1cdb7b73503abd4dbd2f02cae7c7b35402152,1,58600000,50000
3dd30145a9eff5423cd002157c9405f0da971ca505efb41624f1b9798a9c81cd,1,56550000,50000
c061c4676b092cc8c64ebdc93176408da63523928e69f4942c613ebe50a5b96a,1,84889217,50000
58b3e171ea0d05c4ffc79da4bfdee2ec4a414b0d0942f7706b3b66e4e67f0efe,1,4304829,50000
e9c5187884b855b0064cc567f8a2b2dff246d97513b742ae792d4b420d250217,1,83839217,50000
ac7f9a7eb97d9e788e941d4535eec1e055b407b7d3032165f93fcb4ed33e70b4,1,4253212,50000
c439737f9940b63373f426a29fe57d58360161ade4e684a384c1d39349cd99d7,1,82789217,50000
2002a07eff5ec34237c6eb6bb5e63b0db1b6a661c7d9e1a8c360400eb1ce65d8,1,81739217,50000
66179e24820b648dd122be855e52bd70e9495d29b7a980f5f353b65d9c5f297f,1,75089217,50000
9893e3d301ed40d6ac30a04cc0d330f3801fda3fdd8c917ec72a12669a882984,1,72525851,50000
4da25e9b86049059d3afd995776d38d840658ef549393cc37db1dcfb86dda50e,1,71461165,50000
98bd0b0519fcee006bc7608d28df0fa0135f9ed8a79890127740a8e9aa9b2e6b,1,53411165,50000
d2661d67fffd6c86904b6a9f08834d1c2cc49dd724634fe75b28156c6d7d9a14,1,51899047,50000
c0e40ae37288ee8f31259f32efb04c82850fad4525b0e5bf2e21f77542954d7a,1,46430631,50000
7d59f02b0b0e0cee7da876e046e6d02d4ca09de0124dcd3d07e012b85f274498,1,21380631,50000
ab6668c40c5f107e6b7c07ac59376fd1cb962feb8011ffe9e3ac9d428670530c,1,16730631,50000
831522a2b43644c704f46ce3c4b1b7a93e944fbbb3805d3d43157df2b4c601f2,1,15680631,50000
e71017da1d61ee4c776ab34a924fed2c3655b0b061bcb0c5c33f860de93e4e32,1,14630631,50000
a99e7a48fbeac76312dd3aabf61a3be5f6156ce6d2fba1c5e8883f4fc671c238,3,4582927,100000
1c27488d5a30ca3f6305666b88c637c68f49defbeec7d57dded5229718a33810,2,66320863,100000
a4ba56c6478914f2d3e1ea9dccf70078cd9374442f1c961e6630e7a323a90e8a,1,39950000,50000
416fe0d4aee18896b2f33595a515aac6dffc9640525342c7aca64aa119e02575,1,4002696,50000
a29bcafecf708a5e93fe0af8957878ff2c23e76df145c124c9964852f7a034e8,1,7550000,50000
84cf4145b307dfc9a7b5df56ffa68999eb242c2b5200101146afe49e0c396677,1,2000000,100000
e1e432b1ae16d52a0b8026ce589c0ea122635070cd85feb992a114a6cc3db5d6,1,2000000,100000
d98f962988d37dbf8d82a743d3a5d5c9464f5da6e755649402c70b4f0b91e6ef,1,4002696,50000
038e7adf6c60fddfca2403fa01100c4b212ce73ed91bb73db2790fd0eb2a90ec,1,1000000,100000
83a23c1366556de809ff88c8a4fa1fdd96765fdfb57d3eaab2c6ccf85665cf74,2,106813399,100000
fd60f692bd0fa9a492d2591a9c2fae00fafeb5174bc20cdb993b772092b37eb8,1,654333740,50000
275473073956056e1e175a92c7ec7678d87fbf3692ac22cd3d365cd9a6c63bbf,1,6651306,50000
1e8c0faa4bd73ea37100682b9f2cbf2bdac46e625a48c414b4301192efa7cfa0,1,1000000,100000
753272c0c817cba7a4e18c665aea4709e673644df9c8b7ca3d04b92df5ef91aa,1,1000000,100000
a37aea85a01a8f549b9bef0c08974759ea0135b028af04e76c9d47092e30f20d,2,52922881,100000
0b1d9708636da675e69c65f8298bce02dc72dd5bf2c8edf99cebdec2e2d32365,2,4684133,100000
13eb92d9b9459ad8b21a8d6bb5b73bee46cb2fd708e409ad0ca47ebd1678cdf0,4,54115000,120000
3f4cbeaa30ca88392ad86d5f9595cbf3ca4d9a8e37dcd0bf7ee0b3bcb01122d6,4,7685000,120000
b739777cac7bdc0ac680cc218de89423d9e62533619afcbb087100a4c8b1de48,4,90706911,120000
8dd40ae05b5327ae1c41b110458d4eb81cc21f99c4f364b788f615adc9e3852a,4,15566804,120000
91e93735234a333a85f257fd4c2c7d251dcb86980d180895d926b0c523d6c09d,1,2006348,50000
2c2c8b0763f55b8cacf6fb6d4b23a8eac8b70b7d75dcf2fa76c1ce2ac0c5987a,2,498444739,100000
1079eb54433b157405e9d3ef9ffbd29c550b4eb856b2822cddb96c67d22bece7,2,258999768,50000
db0da66ff99afef0f6a20f2d0adffd3c869b66586a0afca8292cc7b7c416e32a,1,16065784,50000
d18a85b1429ebf8338135e7406e7a93a19a58d383268a53b9f7ce3ef1c5ccd5e,1,1000000,100000
677ee66ae336bfba5b91a73baa2e0c2b80758cd0ec73035308a7eb30e0e2b3d6,2,438163743,100000
b6b5961fc1b3e4a072972252ee8bb3a8be8fe54e1db1516e19a289ee682c4cdd,2,153179384,100000
aa35c31507f76f48bd896c10dc37293eb175fe17aa84e46f8164eea080730753,2,259540654,100000
5da21ee10a9b391162d889f4bc9282ddbf59c5965b2db0b4a73534136514a93a,1,16065784,50000
4594e60b602fbfa4e0cbb026b57f534f3885f1ae9de956224e0744bed242aac2,1,1000000,100000
986138a1b8d778e8069041539c828109cf980471bc82c7f69c721caba287506f,1,1000000,100000
ed28a2caf15f415a00eed7b63b424ea6a014710ff7e78527f9d8cce2f6125b2c,1,1000000,100000
330a445594e5a194d828d4643f2f76fa3dad038200f5c7d22e16d7a2231fbdd7,2,72856432,100000
c00894fed3b1c08c5e2b6b3e20fc83e5b31205421c19ade1cecef2df0cc07d5f,1,16065784,50000
ae1891b336518b4d7d3859e28da329ea9843f6bfed46da223ec7b9cbb5889806,1,5335261,50000
ae38e4d3f323554bb3c44b51eb9e07be731d47e98730f8b5a37452b59e8704b4,1,1000000,100000
fbc527fccb146f78682421e1ef6c277e9c77c06f97ab52dbcfcd1cb890167687,1,2000000,100000
f59504204f94cf8fa6b6db7b81af80381ac1d265004806b61a8428cf2a4e2a14,2,70896375,100000
4c93d6a471486acb2b0c22523cce5548c2f45bb520787028f69a9d0a90e925b4,2,54028589,100000
07ab2a8461f6503def2c525417cc413f3fa2ab4ea79fe06ec7cdf0593c9814fe,1,16065784,50000
71d4a98ab6efa5e6058f90b0b87c649fbd7948979617c25c34f8d446b3aa26c3,1,1000000,100000
7f6eb2d10e02674bf05d1bf5b6c3714053f518b76fd5fd24218297ba8c505552,2,78103325,100000
6baf200fc066b3897f7fcecfb18170b4e8b143d0f30df329fa026cebb64dd9d4,2,151469986,100000
2c75f78017c86dc0f6292fee959516bedc0848de5a55a6a28f0676a0f86f033f,2,63169880,100000
9d84a95505ef4debed37ebe1c1c00f0e15934c4d8dcf6b548634bebb3e451459,1,16065784,50000
d08f57526044e0618ea11d4c51827e0b6024fe14299de814f686d445472c6958,1,16065784,50000
e45dd40463a86d205f05a3dcae451af8f104307dfabb823ecdefc9268ad8e39f,2,658840807,100000
b64092e044c2b8e801feacded3b0117fe97560ef09eb38bd0f774d5f74191699,2,94949342,100000
facab2e19a087079c11a471f49cebe718ec7392db1440f6f6d84e2e589163140,2,560715093,100000
673309493bcc7a458b373f35263641aea62cafb5d37b057901b5369d02700845,2,53779217,100000
90a90bcf7e5494055202caaf3d1704fb89dd5996e84596b6778e58bebc4cadde,1,16065784,50000
9ee2c477ae29489d588cc19361e82ce374b757979ab5c8edc4c38ada9e5d2ec7,1,16065784,50000
fcaca6932f6750c95ae3c9e906b6441edbce072837b2b7cf9ff744a10989e767,1,1000000,100000
7a3444e9cdd8295e6522dc1f149bb65f5bcc335b516546e2696f170493e3de3d,1,1000000,100000
94a5565251cbd998c6dd92134058d81a6962b5bafc6ec1c43f165b4234637c7a,1,1000000,100000
d602d9aafe9c0bdb47fdbb343659b36f8995c02a8d58601c4be31e3a64af2804,2,54374277,100000
cc05ed67c10029d21c9178b80323d621f1acabead93ce187138cb669d2025b5a,1,2358360050,50000
a00a09b9e820f84fd4dca1c1b72563e2f81074353af82b9f1e8d868b9a43bc25,2,22750000,50000
da21b2a8babb0245e017afb6e90aa02ab3c71117c0be47aacdc26313710d6008,2,1221629,50000
4e915b77f18dc6b91a8c03853312a6c5b1710ea866a06ea1ec13733489440dfe,2,138558938,100000
efc6ac63c765e294c7d5f14937fb7301603922a04da1f45525be17769a128f2f,2,14830482,50000
ca7d9be8b35c25c83c6b0f0270d3a0a6674b4c560f53554b1eb41d14df237313,2,11100000,50000
bb7d58ce0ee7bf71cffe847dc406ab529e48a811fce93afe21872472cdeae307,2,101850000,50000
250e69ec6e48e65786368a1fda81717d578e0ea87c6bccaf5534d7dc8589f033,2,3210758,50000
c8aded4e4f8c276c32113285fd73f387df04337794d7ac88da193e6d7ba11969,2,2812049,50000
d8ed91a3a6ff055565663d576fc780a347678d8de8be2fc4101c5f64625dc485,2,11471988,50000
f0a35feb249b46bd5ca0b4f2542c6394a0d29bb1a280e9404d6b9e5810a67ab0,2,60170929,100000
6385462a0051ff77d2b774ad68965e449bc8a7815a5f21eec2b279da97ecdef5,2,11471988,50000
d1e19cb4a5a79a9835b5b9d69517fbe14f01b306920472d6b373cab8306f2905,2,11471988,50000
0a9063a02fc4bcdb6bb2a31f9bbfff32f618adee057ce2e64cb80864809f5339,1,5000000,100000
a8e46d69da1ddb499ce6e97d6775f868af8bb5465e3d0f50a7463dc749210956,2,84450000,50000
53022fda75e48bdfc215f0685de689c7ac625e01d58ce160e3f4908372e9f0fa,1,1400000,50000
2ec5561a94abf8d5ddb884a44472814486223890cb8a2fc6e882eb87dad290e4,2,15100000,50000
a31dcf1012dd36fae6a6db4f63b32204a62e63b02affc799e39fde37e4a11fe0,2,2508615,50000
b066f5940fe5bf777d03ae081776717e351197f1a1d6106681078e2234b81b7a,2,2538000,50000
69ac0d604b5693746eb1bc7f43b288c681ed89379ebb8751dad15c412f4f7ce2,2,3864000,50000
d4828dba6e154788097b9cdb18566791375815fbba16ba15d14c1a0edf190d09,4,71580820,120000
e4308b5932bd5ab7df2c55d225824caa9dcb5ee18083a3e43a7dca1014d09931,2,11471988,50000
830c2b1e692ae30ffae81180c670d05c0a36a720b55cfb53571bd95ac18e34d3,2,64830005,100000
c4f1a26cd8be6103e0c3fb8934d9767c0ea9d021bf0a9806a5b04a9eb8e9b824,2,2222022,50000
8997f4a869422be254e464196f581df78ceec00f1e91f6ecd8fdcfb61ce76937,2,2285093,50000
7388dfb07c332fc58cd1f2a535f74173db6ab67146102a2e12aaf939ef719440,2,11471988,50000
d8c044edd15cc95bb5c8a2a16d2c157e1f40b45d4244ce717539f148899ae22e,2,96337499,100000
55f4f832137adeafa68efe129c795785fcfd9da66843594603a940814e7d7e34,2,7860535,50000
edb8708e4f63035698bd6ac46ee1027261334ac9068d2678886170db6f196e1c,1,166908000,30000
50697c8ded8d4bdf77e0163599792b05e3b232af580a7b68397b9449b6fe58ad,1,163578000,50000
9c9be77aa75afeb57db5549267b3ef76150d84710f9ada06e879f8311aa14c50,1,160428000,50000
